2093|202.5|LETTERER-SIWE DISEASE|
2094|202.50|LETTERER SIWE DISEASE UNSPEC|
2095|202.51|LETTERER SIWE DISEASE HEAD|
2096|202.52|LETTERER SIWE DISEASE THORAX|
2097|202.53|LETTERER SIWE DISEASE ABDOM|
2098|202.54|LETTERER SIWE DISEASE AXILLA|
2099|202.55|LETTERER SIWE DISEASE INGUIN|
2100|202.56|LETTERER SIWE DISEASE PELVIC|
2101|202.57|LETTERER SIWE DISEASE SPLEEN|
2102|202.58|LETTERER SIWE DISEASE MULT|
2103|202.6|MALIGNANT MAST CELL TUMORS|
2104|202.60|MALIG MASTOCYTOSIS UNSPEC|
2105|202.61|MALIG MASTOCYTOSIS HEAD|
2106|202.62|MALIG MASTOCYTOSIS THORAX|
2107|202.63|MALIG MASTOCYTOSIS ABDOM|
2108|202.64|MALIG MASTOCYTOSIS AXILLA|
2109|202.65|MALIG MASTOCYTOSIS INGUIN|
2110|202.66|MALIG MASTOCYTOSIS PELVIC|
2111|202.67|MALIG MASTOCYTOSIS SPLEEN|
2112|202.68|MALIG MASTOCYTOSIS MULT|
2113|202.7|T-CELL LYMPHOMA|
2114|202.70|T-CELL LYMPHOMA UNSPEC|
2115|202.71|T-CELL LYMPHOMA HEAD|
2116|202.72|T-CELL LYMPHOMA THORAX|
2117|202.73|T-CELL LYMPHOMA ABDOM|
2118|202.74|T-CELL LYMPHOMA AXILLA|
2119|202.75|T-CELL LYMPHOMA INGUIN|
2120|202.76|T-CELL LYMPHOMA PELVIC|
2121|202.77|T-CELL LYMPHOMA SPLEEN|
2122|202.78|T-CELL LYMPHOMA MULT|
2123|202.8|OTHER MALIGNANT LYMPHOMAS|
2124|202.80|LYMPHOMA OT UNSPEC|
2125|202.81|OT LYMPHOMA HEAD|
2126|202.82|OT LYMPHOMA THORAX|
2127|202.83|OT LYMPHOMA ABDOM|
2128|202.84|OT LYMPHOMA AXILLA|
2129|202.85|OT LYMPHOMA INGUIN|
2130|202.86|OT LYMPHOMA PELVIC|
2131|202.87|OT LYMPHOMA SPLEEN|
2132|202.88|OT LYMPHOMA MULT|
2133|202.9|OT MAL NEO LYMPHOID/HISTIO|
2134|202.90|LYMPH MALIG OT UNSPEC|
2135|202.91|LYMPHOID MALIG OT HEAD|
2136|202.92|LYMPHOID MALIG OT THORAX|
2137|202.93|LYMPHOID MALIG OT ABDOM|
2138|202.94|LYMPHOID MALIG OT AXILLA|
2139|202.95|LYMPHOID MALIG OT INGUIN|
2140|202.96|LYMPHOID MALIG OT PELVIC|
2141|202.97|LYMPHOID MALIG OT SPLEEN|
2142|202.98|LYMPHOID MALIG OT MULT|
2143|203|MULT MYELOMA/IMMUNOPROLIF|
2144|203.0|MULTIPLE MYELOMA|
2145|203.00|MULTIPLE MYELOMA|
2146|203.01|MULT MYELOMA IN REMISSION|
2147|203.1|PLASMA CELL LEUKEMIA|
2148|203.10|PLASMA CELL LEUKEMIA|
2149|203.11|PLAS CELL LEUK IN REMISSION|
2150|203.8|OT IMMUNOPROLIF NEOPLASM|
2151|203.80|IMMUNOPROLIFERAT NEO OT|
2152|203.81|IMMUNOPROL NEO IN REMISS|
2153|204|LYMPHOID LEUKEMIA|
2154|204.0|LYMPHOID LEUKEMIA ACUTE|
2155|204.00|ACUTE LYMPHOID LEUKEMIA|
2156|204.01|AC LYMPH LEUK IN REMISSION|
2157|204.1|LYMPHOID LEUKEMIA CHRONIC|
2158|204.10|CHR LYMPHOID LEUKEMIA|
2159|204.11|CH LYMPH LEUK IN REMISSION|
2160|204.2|LYMPHOID LEUKEMIA SUBACUTE|
2161|204.20|SUBAC LYMPHOID LEUKEMIA|
2162|204.21|SUBAC LYMP LEUK IN REMIS|
2163|204.8|OTHER LYMPHOID LEUKEMIA|
2164|204.80|LYMPHOID LEUKEMIA OT|
2165|204.81|LYMPHOID LEUK IN REMISSION|
2166|204.9|UNSPEC LYMPHOID LEUKEMIA|
2167|204.90|LYMPHOID LEUKEMIA UNSPEC|
2168|204.91|LYMPHOID LEUK IN REMISSION|
2169|205|MYELOID LEUKEMIA|
2170|205.0|MYELOID LEUKEMIA ACUTE|
2171|205.00|ACUTE MYELOID LEUKEMIA|
2172|205.01|AC MYEL LEUK IN REMISSION|
2173|205.1|MYELOID LEUKEMIA CHRONIC|
2174|205.10|CHRONIC MYELOID LEUKEMIA|
2175|205.11|CH MYEL LEUK IN REMISSION|
2176|205.2|MYELOID LEUKEMIA SUBACUTE|
2177|205.20|SUBACUT MYELOID LEUKEMIA|
2178|205.21|SUBAC MYEL LEUK IN REMIS|
2179|205.3|MYELOID SARCOMA|
2180|205.30|MYELOID SARCOMA|
2181|205.31|MYELOID SARCOMA IN REMIS|
2182|205.8|OTHER MYELOID LEUKEMIA|
2183|205.80|MYELOID LEUKEMIA OT|
2184|205.81|MYLOID LEUK OT IN REMIS|
2185|205.9|UNSPECIFIED MYELOID LEUKEMIA|
2186|205.90|MYELOID LEUKEMIA UNSPEC|
2187|205.91|MYLOID LEUK UNSP IN REMIS|
2188|206|MONOCYTIC LEUKEMIA|
2189|206.0|MONOCYTIC LEUKEMIA ACUTE|
2190|206.00|ACUTE MONOCYTIC LEUKEMIA|
2191|206.01|AC MONOCYT LEUK IN REMIS|
2192|206.1|MONOCYTIC LEUKEMIA CHRONIC|
2193|206.10|CHR MONOCYTIC LEUKEMIA|
2194|206.11|CH MONOCYT LEUK IN REMIS|
2195|206.2|MONOCYTIC LEUKEMIA SUBACUTE|
2196|206.20|SUBAC MONOCYTIC LEUKEMIA|
2197|206.21|SUBAC MONO LEUK IN REMIS|
2198|206.8|OTHER MONOCYTIC LEUKEMIA|
2199|206.80|MONOCYTIC LEUKEMIA OT|
2200|206.81|MONO LEUK OT IN REMISSION|
2201|206.9|UNSPEC MONOCYTIC LEUKEMIA|
2202|206.90|MONOCYTIC LEUKEMIA UNSPEC|
2203|206.91|MONO LEUK UNSP IN REMISSION|
2204|207|OTHER SPECIFIED LEUKEMIA|
2205|207.0|AC ERYTHREMIA/ERYTHROLEUKEM|
2206|207.00|ACUTE ERYTHREMIA|
2207|207.01|AC ERYTHREMIA IN REMISSION|
2208|207.1|CHRONIC ERYTHREMIA|
2209|207.10|CHRONIC ERYTHREMIA|
2210|207.11|CH ERYTHREMIA IN REMISSION|
2211|207.2|MEGAKARYOCYTIC LEUKEMIA|
2212|207.20|MEGAKARYOCYTIC LEUKEMIA|
2213|207.21|MEGAKARY LEUK IN REMISSION|
2214|207.8|OTHER SPECIFIED LEUKEMIA|
2215|207.80|LEUKEMIA OT|
2216|207.81|LEUKEMIA OT IN REMISSION|
2217|208|LEUKEMIA UNSPECIFIED TYPE|
2218|208.0|LEUKEMIA UNSPECIFIED TYPE AC|
2219|208.00|ACUTE LEUKEMIA UNSPEC|
2220|208.01|AC LEUKEMIA UNSP IN REMIS|
2221|208.1|LEUKEMIA UNSPECIFIED TYPE CH|
2222|208.10|CHRONIC LEUKEMIA UNSPEC|
2223|208.11|CH LEUKEMIA UNSP IN REMIS|
2224|208.2|LEUKEMIA UNSPEC TYPE SUBAC|
2225|208.20|SUBACUTE LEUKEMIA UNSPEC|
2226|208.21|SUBAC LEUK UNSP IN REMISS|
2227|208.8|OT LEUKEMIA UNSPEC CELL TYPE|
2228|208.80|LEUKEMIA UNSP CELL OT|
2229|208.81|LEUK UNSP CEL OT/REMISSION|
2230|208.9|UNSPECIFIED LEUKEMIA|
2231|208.90|LEUKEMIA UNSP CELL UNSPEC|
2232|208.91|LEUK UNSP CEL UNSPEC/REMI|
2233|210|BENIGN NEO LIP/ORAL CAVITY|
2234|210.0|BENIGN NEO LIP|
2235|210.1|BENIGN NEO TONGUE|
2236|210.2|BENIGN NEO MAJOR SALIVARY|
2237|210.3|BENIGN NEO MOUTH FLOOR|
2238|210.4|BENIGN NEO MOUTH OT/UNSPEC|
2239|210.5|BENIGN NEO TONSIL|
2240|210.6|BENIGN NEO OROPHARYN OT|
2241|210.7|BENIGN NEO NASOPHARYNX|
2242|210.8|BENIGN NEO HYPOPHARYNX|
2243|210.9|BENIGN NEO PHARYNX UNSPEC|
2244|211|BENIGN NEO OT DIGESTIVE|
2245|211.0|BENIGN NEO ESOPHAGUS|
2246|211.1|BENIGN NEO STOMACH|
2247|211.2|BENIGN NEO SM BOWEL|
2248|211.3|BENIGN NEO LG BOWEL|
2249|211.4|BENIGN NEO RECTUM/ANUS|
2250|211.5|BENIGN NEO LIVER/BILE DUCTS|
2251|211.6|BENIGN NEO PANCREAS|
2252|211.7|BENIGN NEO ISLETS LANGERHAN|
2253|211.8|BENIGN NEO PERITONEUM|
2254|211.9|BENIGN NEO GI TRACT OT/UNSP|
2255|212|BENIGN NEO RESPIRATORY ORG|
2256|212.0|BENIGN NEO NASAL CAV/SINUS|
2257|212.1|BENIGN NEO LARYNX|
2258|212.2|BENIGN NEO TRACHEA|
2259|212.3|BENIGN NEO BRONCHUS/LUNG|
2260|212.4|BENIGN NEO PLEURA|
2261|212.5|BENIGN NEO MEDIASTINUM|
2262|212.6|BENIGN NEO THYMUS|
2263|212.7|BENIGN NEO HEART|
2264|212.8|BENIGN NEO RESP SYS OT|
2265|212.9|BENIGN NEO RESP SYS UNSPEC|
2266|213|BENIGN NEO BONE CARTILAGE|
2267|213.0|BENIGN NEO SKULL/FACE BONE|
2268|213.1|BENIGN NEO LOWER JAW BONE|
2269|213.2|BENIGN NEO VERTEBRAE|
2270|213.3|BENIGN NEO RIBS/STERN/CLAV|
2271|213.4|BENIGN NEO LONG BONES ARM|
2272|213.5|BENIGN NEO BONES WRIST/HAND|
2273|213.6|BENIGN NEO PELVIC GIRDLE|
2274|213.7|BENIGN NEO LONG BONES LEG|
2275|213.8|BENIGN NEO BONES ANKLE/FOOT|
2276|213.9|BENIGN NEO BONE UNSPEC|
2277|214|LIPOMA|
2278|214.0|LIPOMA SKIN FACE|
2279|214.1|LIPOMA SKIN OT|
2280|214.2|LIPOMA INTRATHORACIC|
2281|214.3|LIPOMA INTRA ABDOMINAL|
2282|214.4|LIPOMA SPERMATIC CORD|
2283|214.8|LIPOMA OT|
2284|214.9|LIPOMA UNSPEC|
2285|215|OT BENIGN NEO CONNECT TISSUE|
2286|215.0|BENIGN NEO SOFT TISSUE HEAD|
2287|215.2|BENIGN NEO SOFT TISSUE ARM|
2288|215.3|BENIGN NEO SOFT TISSUE LEG|
2289|215.4|BENIGN NEO SOFT TISS THORAX|
2290|215.5|BENIGN NEO SOFT TIS ABDOMEN|
2291|215.6|BENIGN NEO SOFT TIS PELVIS|
2292|215.7|BENIGN NEO TRUNK UNSPEC|
2293|215.8|BENIGN NEO SOFT TISSUE OT|
2294|215.9|BENIGN NEO SOFT TISSUE UNSP|
2295|216|BENIGN NEOPLASM OF SKIN|
2296|216.0|BENIGN NEO SKIN LIP|
2297|216.1|BENIGN NEO SKIN EYELID|
2298|216.2|BENIGN NEO SKIN EAR|
2299|216.3|BENIGN NEO SKIN FACE OT|
2300|216.4|BENIGN NEO SCALP/SKIN NECK|
2301|216.5|BENIGN NEO SKIN TRUNK|
2302|216.6|BENIGN NEO SKIN ARM|
2303|216.7|BENIGN NEO SKIN LEG|
2304|216.8|BENIGN NEO SKIN OT|
2305|216.9|BENIGN NEO SKIN UNSPEC|
2306|217|BENIGN NEO BREAST|
2307|218|UTERINE LEIOMYOMA|
2308|218.0|SUBMUCOUS LEIOMYOMA|
2309|218.1|INTRAMURAL LEIOMYOMA|
2310|218.2|SUBSEROUS LEIOMYOMA|
2311|218.9|UTERINE LEIOMYOMA UNSPEC|
2312|219|OT BENIGN NEOPLASM OF UTERUS|
2313|219.0|BENIGN NEO CERVIX UTERI|
2314|219.1|BENIGN NEO CORPUS UTERI|
2315|219.8|BENIGN NEO UTERUS OT|
2316|219.9|BENIGN NEO UTERUS UNSPEC|
2317|220|BENIGN NEO OVARY|
2318|221|BENIGN NEO OT FEM GENITAL|
2319|221.0|BENIGN NEO FALLOPIAN TUBE|
2320|221.1|BENIGN NEO VAGINA|
2321|221.2|BENIGN NEO VULVA|
2322|221.8|BENIGN NEO FEM GENITAL OT|
2323|221.9|BENIGN NEO FEM GENITAL UNSP|
2324|222|BENIGN NEO MALE GENITAL ORG|
2325|222.0|BENIGN NEO TESTIS|
2326|222.1|BENIGN NEO PENIS|
2327|222.2|BENIGN NEO PROSTATE|
2328|222.3|BENIGN NEO EPIDIDYMIS|
2329|222.4|BENIGN NEO SCROTUM|
2330|222.8|BENIGN NEO MALE GENITAL OT|
2331|222.9|BENIGN NEO MALE GENITAL UNSP|
2332|223|BENIGN NEO KIDNEY|
2333|223.0|BENIGN NEO KIDNEY|
2334|223.1|BENIGN NEO RENAL PELVIS|
2335|223.2|BENIGN NEO URETER|
2336|223.3|BENIGN NEO BLADDER|
2337|223.8|BENIGN NEO OT URINARY ORG|
2338|223.81|BENIGN NEO URETHRA|
2339|223.89|BENIGN NEO URINARY OT|
2340|223.9|BENIGN NEO URINARY UNSPEC|
2341|224|BENIGN NEOPLASM OF EYE|
2342|224.0|BENIGN NEO EYEBALL|
2343|224.1|BENIGN NEO ORBIT|
2344|224.2|BENIGN NEO LACRIMAL GLAND|
2345|224.3|BENIGN NEO CONJUNCTIVA|
2346|224.4|BENIGN NEO CORNEA|
2347|224.5|BENIGN NEO RETINA|
2348|224.6|BENIGN NEO CHOROID|
2349|224.7|BENIGN NEO LACRIMAL DUCT|
2350|224.8|BENIGN NEO EYE OT|
2351|224.9|BENIGN NEO EYE UNSPEC|
2352|225|BENIGN NEO BRAIN|
2353|225.0|BENIGN NEO BRAIN|
2354|225.1|BENIGN NEO CRANIAL NERVE|
2355|225.2|BENIGN NEO CEREBR MENINGES|
2356|225.3|BENIGN NEO SPINAL CORD|
2357|225.4|BENIGN NEO SPINAL MENINGES|
2358|225.8|BENIGN NEO NERV SYS OT|
2359|225.9|BENIGN NEO NERV SYS UNSPEC|
2360|226|BENIGN NEO THYROID|
2361|227|BENIGN NEO OT ENDOCRINE GL|
2362|227.0|BENIGN NEO ADRENAL|
2363|227.1|BENIGN NEO PARATHYROID|
2364|227.3|BENIGN NEO PITUITARY|
2365|227.4|BENIGN NEO PINEAL GLAND|
2366|227.5|BENIGN NEO CAROTID BODY|
2367|227.6|BENIGN NEO PARAGANGLIA OT|
2368|227.8|BENIGN NEO ENDOCRINE OT|
2369|227.9|BENIGN NEO ENDOCRINE UNSPEC|
2370|228|HEMANGIOMA AND LYMPHANGIOMA|
2371|228.0|HEMANGIOMA ANY SITE|
2372|228.00|HEMANGIOMA UNSPEC|
2373|228.01|HEMANGIOMA SKIN|
2374|228.02|HEMANGIOMA INTRACRANIAL|
2375|228.03|HEMANGIOMA RETINA|
2376|228.04|HEMANGIOMA INTRA-ABDOM|
2377|228.09|HEMANGIOMA OT|
2378|228.1|LYMPHANGIOMA ANY SITE|
2379|229|OT/UNS BENIGN NEOPLASM|
2380|229.0|BENIGN NEO LYMPH NODES|
2381|229.8|BENIGN NEO OT|
2382|229.9|BENIGN NEO UNSPEC|
2383|230|CA IN SITU DIGESTIVE ORG|
2384|230.0|CA IN SITU ORAL CAVITY/PHAR|
2385|230.1|CA IN SITU ESOPHAGUS|
2386|230.2|CA IN SITU STOMACH|
2387|230.3|CA IN SITU COLON|
2388|230.4|CA IN SITU RECTUM|
2389|230.5|CA IN SITU ANAL CANAL|
2390|230.6|CA IN SITU ANUS UNSPEC|
2391|230.7|CA IN SITU BOWEL|
2392|230.8|CA IN SITU LIVER/BILIARY|
2393|230.9|CA IN SITU GI|
2394|231|CA IN SITU RESPIRATORY SYS|
2395|231.0|CA IN SITU LARYNX|
2396|231.1|CA IN SITU TRACHEA|
2397|231.2|CA IN SITU BRONCHUS/LUNG|
2398|231.8|CA IN SITU RESP SYS OT|
2399|231.9|CA IN SITU RESP SYS UNSPEC|
2400|232|CA IN SITU SKIN|
2401|232.0|CA IN SITU SKIN LIP|
2402|232.1|CA IN SITU EYELID|
2403|232.2|CA IN SITU SKIN EAR|
2404|232.3|CA IN SITU SKIN FACE OT|
2405|232.4|CA IN SITU SCALP|
2406|232.5|CA IN SITU SKIN TRUNK|
2407|232.6|CA IN SITU SKIN ARM|
2408|232.7|CA IN SITU SKIN LEG|
2409|232.8|CA IN SITU SKIN OT|
2410|232.9|CA IN SITU SKIN UNSPEC|
2411|233|CA IN SITU BREAST|
2412|233.0|CA IN SITU BREAST|
2413|233.1|CA IN SITU CERVIX UTERI|
2414|233.2|CA IN SITU UTERUS OT|
2415|233.3|CA IN SITU FEM GEN OT|
2416|233.30|CA IN SITU UNS FEM ORGAN|
2417|233.31|CA IN SITU VAGINA|
2418|233.32|CA IN SITU VULVA|
2419|233.39|CA IN SITU OT FEM ORGAN|
2420|233.4|CA IN SITU PROSTATE|
2421|233.5|CA IN SITU PENIS|
2422|233.6|CA IN SITU MALE GEN OT|
2423|233.7|CA IN SITU BLADDER|
2424|233.9|CA IN SITU URINARY OT|
2425|234|OT/UNS CA IN SITU|
2426|234.0|CA IN SITU EYE|
2427|234.8|CA IN SITU OT|
2428|234.9|CA IN SITU UNSPEC|
2429|235|UNC BEH NEO DIGESTIVE ORG|
2430|235.0|UNC BEHAV NEO SALIVARY|
2431|235.1|UNC BEHAV NEO ORAL/PHAR|
2432|235.2|UNC BEHAV NEO INTESTINE|
2433|235.3|UNC BEHAV NEO LIVER|
2434|235.4|UNC BEHAV NEO PERITONEUM|
2435|235.5|UNC BEHAV NEO GI OT|
2436|235.6|UNC BEHAV NEO LARYNX|
2437|235.7|UNC BEHAV NEO LUNG|
2438|235.8|UNC BEHAV NEO PLEURA|
2439|235.9|UNC BEHAV NEO RESP OT|
2440|236|UNC BEH NEO GENITOURIN ORG|
2441|236.0|UNC BEHAV NEO UTERUS|
2442|236.1|UNC BEHAV NEO PLACENTA|
2443|236.2|UNC BEHAV NEO OVARY|
2444|236.3|UNC BEHAV NEO FEMALE OT|
2445|236.4|UNC BEHAV NEO TESTIS|
2446|236.5|UNC BEHAV NEO PROSTATE|
2447|236.6|UNC BEHAV NEO MALE OT|
2448|236.7|UNC BEHAV NEO BLADDER|
2449|236.9|UNC BEH NEO OT URINARY ORG|
2450|236.90|UNC BEHAV NEO URINAR UNSPEC|
2451|236.91|UNC BEHAV NEO KIDNEY|
2452|236.99|UNC BEHAV NEO URINAR OT|
2453|237|UNC BEH NEO ENDOCRINE GL|
2454|237.0|UNC BEHAV NEO PITUITARY|
2455|237.1|UNC BEHAV NEO PINEAL|
2456|237.2|UNC BEHAV NEO ADRENAL|
2457|237.3|UNC BEHAV NEO PARAGANG|
2458|237.4|UNC BEHAV NEO ENDOCRINE OT|
2459|237.5|UNC BEHAV NEO BRAIN/SPINAL|
2460|237.6|UNC BEHAV NEO MENINGES|
2461|237.7|NEUROFIBROMATOSIS|
2462|237.70|NEUROFIBROMATOSIS UNSPEC|
2463|237.71|NEUROFIBROMATOSIS TYPE I|
2464|237.72|NEUROFIBROMATOSIS TYPE II|
2465|237.9|UNC BEHAV NEO NERV SYS OT|
2466|238|OT/UNS UNC BEH NEOPLASM|
2467|238.0|UNC BEHAV NEO BONE|
2468|238.1|UNC BEHAV NEO SOFT TISSUE|
2469|238.2|UNC BEHAV NEO SKIN|
2470|238.3|UNC BEHAV NEO BREAST|
2471|238.4|POLYCYTHEMIA VERA|
2472|238.5|MASTOCYTOMA UNSPEC|
2473|238.6|PLASMACYTOMA UNSPEC|
2474|238.7|LYMPHOPROLIFERAT DIS UNSPEC|
2475|238.71|ESSENTIAL THROMBOCYTHEMIA|
2476|238.72|LO GR MYELODYSPLASTIC SYND|
2477|238.73|HI GR MYELODYSPLASTIC SYND|
2478|238.74|MYELODYSPLASTIC SYN 5Q DEL|
2479|238.75|MYELODYSPLASTIC SYND UNSP|
2480|238.76|MYELOFIBROSIS W METAPLASIA|
2481|238.79|UNC BEH NEO OT LYMPH/HEMAT|
2482|238.8|UNC BEHAV NEO OT|
2483|238.9|UNC BEHAV NEO UNSPEC|
2484|239|NEOPLASMS UNSPECIFIED NATURE|
2485|239.0|DIGESTIVE UNSP BEHAV NEO|
2486|239.1|RESPIRATORY UNSP BEHAV NEO|
2487|239.2|BONE/SKIN UNSP BEHAV NEO|
2488|239.3|BREAST UNSP BEHAV NEO|
2489|239.4|BLADDER UNSP BEHAV NEO|
2490|239.5|OT GU UNSP BEHAV NEO|
2491|239.6|BRAIN UNSP BEHAV NEO|
2492|239.7|ENDOCRINE/NERV UNS BEH NEO|
2493|239.8|UNSP BEHAV NEO SITE OT|
2494|239.9|UNSP BEHAV NEO|
2495|240|SIMPLE GOITER|
2496|240.0|SIMPLE GOITER|
2497|240.9|GOITER UNSPEC|
2498|241|NONTOXIC NODULAR GOITER|
2499|241.0|NONTOXIC UNINODULAR GOITER|
2500|241.1|NONTOXIC MULTINODUL GOITER|
2501|241.9|NONTOXIC NODUL GOITER UNSPEC|
2502|242|THYROTOXICOSIS|
2503|242.0|TOXIC DIFFUSE GOITER|
2504|242.00|TOXIC DIF GOITER NO CRISIS|
2505|242.01|TOXIC DIF GOITER W CRISIS|
2506|242.1|TOXIC UNINODULAR GOITER|
2507|242.10|TOXIC UNINODULE GOIT NO CRIS|
2508|242.11|TOXIC UNINODULE GOIT W CRIS|
2509|242.2|TOXIC MULTINODULAR GOITER|
2510|242.20|TOXIC MULTNODUL GOIT NO CRIS|
2511|242.21|TOXIC MULTNODULE GOIT W CRIS|
2512|242.3|TOXIC NODULAR GOITER UNSPEC|
2513|242.30|TOXIC NODUL GOITER NO CRISIS|
2514|242.31|TOXIC NODULE GOITER W CRISIS|
2515|242.4|THYROTOXICOSIS ECT THYROID|
2516|242.40|THYROTOX ECT NOD NO CRIS|
2517|242.41|THYROTOX ECT NOD W CRIS|
2518|242.8|OTHER THYROTOXICOSIS|
2519|242.80|THYRTOX ORIG OT NO CRIS|
2520|242.81|THYROTOX ORIG OT W CRIS|
2521|242.9|THYROTOXICOSIS WO GOITER|
2522|242.90|THYROTOX UNSP NO CRISIS|
2523|242.91|THYROTOX UNSP W CRISIS|
2524|243|CONGENITAL HYPOTHYROIDSM|
2525|244|ACQUIRED HYPOTHYROIDISM|
2526|244.0|POSTSURGICAL HYPOTHYROIDISM|
2527|244.1|POSTABLAT HYPOTHYROIDISM OT|
2528|244.2|IODINE HYPOTHYROIDISM|
2529|244.3|IATROGEN HYPOTHYROIDISM|
2530|244.8|ACQUIRED HYPOTHYROIDISM|
2531|244.9|HYPOTHYROIDISM UNSPEC|
2532|245|THYROIDITIS|
2533|245.0|ACUTE THYROIDITIS|
2534|245.1|SUBACUTE THYROIDITIS|
2535|245.2|CHR LYMPHOCYT THYROIDIT|
2536|245.3|CHR FIBROUS THYROIDITIS|
2537|245.4|IATROGENIC THYROIDITIS|
2538|245.8|CHR THYROIDITIS OT/UNSPEC|
2539|245.9|THYROIDITIS UNSPEC|
2540|246|OTHER DISORDERS OF THYROID|
2541|246.0|DIS THYROCALCITON SECRET|
2542|246.1|DYSHORMONOGENIC GOITER|
2543|246.2|CYST OF THYROID|
2544|246.3|HEMORR/INFARCTION THYROID|
2545|246.8|DISORDER OF THYROID OT|
2546|246.9|DISORDER OF THYROID UNSPEC|
2547|250|DIABETES MELLITUS|
2548|250.0|DIABETES MELLITUS WO COMP|
2549|250.00|DIABETES UNCOMPL TYPE II|
2550|250.01|DIABETES UNCOMPL TYPE I|
2551|250.02|DIAB UNCOMP TYPE II UNCONTRD|
2552|250.03|DIAB UNCOMP TYPE I UNCONTRLD|
2553|250.1|DIABETES WITH KETOACIDOSIS|
2554|250.10|DIAB KETOACIDOSIS TYPE II|
2555|250.11|DIAB KETOACIDOSIS TYPE I|
2556|250.12|DIAB KETOACID TYPE II UNCONT|
2557|250.13|DIAB KETOACID TYPE I UNCONT|
2558|250.2|DIABETES W HYPEROSMOLARITY|
2559|250.20|DIAB HYPERSMOLARITY TYPE II|
2560|250.21|DIAB HYPEROSMOLARITY TYPE I|
2561|250.22|DIAB HYPRSMLRTY TYPE II UNC|
2562|250.23|DIAB HYPRSMLRTY TYPE I UNCON|
2563|250.3|DIABETES WITH OTHER COMA|
2564|250.30|DIABETES COMA OT TYPE II|
2565|250.31|DIABETES COMA OT TYPE I|
2566|250.32|DIAB W COMA TYPE II UNCONTR|
2567|250.33|DIAB W COMA TYPE I UNCONTRD|
2568|250.4|DIABETES RENAL MANIFESTATION|
2569|250.40|DIAB RENAL MANIF TYPE II|
2570|250.41|DIAB RENAL MANIF TYPE I|
2571|250.42|DIAB RENAL MANIF TYPE II UNC|
2572|250.43|DIAB RENAL MANIF TYPE I UNCN|
2573|250.5|DIABETES OPHTHALMIC MANIFEST|
2574|250.50|DIAB EYE MANIF TYPE II|
2575|250.51|DIAB EYE MANIF TYPE I|
2576|250.52|DIAB EYE MANIF TYPE II UNCN|
2577|250.53|DIAB EYE MANIF TYPE I UNCONT|
2578|250.6|DIABETES NEURO MANIFESTAT|
2579|250.60|DIAB NEURO MANIF TYPE II|
2580|250.61|DIAB NEURO MANIF TYPE I|
2581|250.62|DIAB NEUR MANIF TYPE II UNCN|
2582|250.63|DIAB NEUR MANIF TYPE I UNCON|
2583|250.7|DIABETES CIRCULAT MANIFESTAT|
2584|250.70|DIAB CIRCULAT DIS TYPE II|
2585|250.71|DIAB CIRCULAT DIS TYPE I|
2586|250.72|DIAB CIRC DIS TYPE II UNCONT|
2587|250.73|DIAB CIRC DIS TYPE I UNCONTR|
2588|250.8|DIABETES UNSPEC MANIFESTAT|
2589|250.80|DIAB W MANIF OT TYPE II|
2590|250.81|DIAB W MANIF OT TYPE I|
2591|250.82|DIAB MANIF OT TYPE II UNCN|
2592|250.83|DIAB MANIF OT TYPE I UNCONT|
2593|250.9|DIABETES OTHER MANIFESTAT|
2594|250.90|DIAB W COMPL UNSP TYPE II|
2595|250.91|DIAB W COMPL UNSP TYPE I|
2596|250.92|DIAB COMPL UNSP TYPE II UNCN|
2597|250.93|DIAB COMPL UNSP TYPE I UNC|
2598|251|OT DIS PANCREATIC SECRETION|
2599|251.0|HYPOGLYCEMIC COMA|
2600|251.1|OTHER HYPOGLYCEMIA|
2601|251.2|HYPOGLYCEMIA UNSPECIFIED|
2602|251.3|POSTSURG HYPOINSULINEMIA|
2603|251.4|ABNORMAL SECRETION GLUCAGON|
2604|251.5|ABNORMAL SECRETION GASTRIN|
2605|251.8|PANCREATIC DISORDER OT|
2606|251.9|PANCREATIC DISORDER UNSPEC|
2607|252|DISORDER PARATHYROID GLAND|
2608|252.0|HYPERPARATHYROIDISM|
2609|252.00|HYPERPARATHYROIDISM UNSP|
2610|252.01|PRIM HYPERPARATHYROIDISM|
2611|252.02|SEC HYPERPARATHYR NONRENAL|
2612|252.08|OTH HYPERPARATHYROIDISM|
2613|252.1|HYPOPARATHYROIDISM|
2614|252.8|PARATHYROID DISORDER OT|
2615|252.9|PARATHYROID DISORDER UNSPEC|
2616|253|DISORDERS OF PITUITARY GLAND|
2617|253.0|ACROMEGALY AND GIGANTISM|
2618|253.1|ANT PITUITARY HYPERFUNCTION|
2619|253.2|PANHYPOPITUITARISM|
2620|253.3|PITUITARY DWARFISM|
2621|253.4|ANT PITUITARY DISEASE OT|
2622|253.5|DIABETES INSIPIDUS|
2623|253.6|NEUROHYPOPHYSIS DISEASE OT|
2624|253.7|IATROGENIC PITUITARY DISEASE|
2625|253.8|PITUITARY DISORDER OT|
2626|253.9|PITUITARY DISORDER UNSPEC|
2627|254|DISEASES OF THYMUS GLAND|
2628|254.0|PERSIST HYPERPLAS THYMUS|
2629|254.1|ABSCESS OF THYMUS|
2630|254.8|DISEASES OF THYMUS OT|
2631|254.9|DISEASE OF THYMUS UNSPEC|
2632|255|DISORDERS OF ADRENAL GLANDS|
